"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-11-25",,,,,,,"0.00",",,7,1800","0.0",",,7,","19.0",",,7,1800","32",",,7","20",",,7","20",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-11-26",,,,,,,"0.00",",,7,1800","0.0",",,7,","17.0",",I,7,1800","35",",,7","9",",,7","24",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-11-27",,,,,,,"0.00",",,7,1800","0.0",",I,7,","19.0",",I,7,1800","50",",,7","23",",,7","34",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-11-28",,,,,,,"0.00",",,7,1800","0.0",",,7,","18.0",",,7,1800","44",",,7","31",",,7","33",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-11-30",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","18.0",",,7,1800","41",",,7","20",",,7","21",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-01",,,,,,,"0.00",",,7,1800","0.0",",,7,","18.0",",,7,1800","28",",,7","16",",,7","20",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-02",,,,,,,"0.00",",,7,1800","0.0",",,7,","17.0",",,7,1800","29",",,7","14",",,7","14",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-03",,,,,,,"0.10",",,7,1800","2.0",",,7,","19.0",",,7,1800","21",",,7","9",",,7","11",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-05",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","20.0",",,7,1800","14",",,7","-3",",,7","0",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-06",,,,,,,"0.00",",,7,1800","0.0",",,7,","19.0",",,7,1800","17",",,7","0",",,7","11",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-07",,,,,,,"0.00",",,7,1800","0.0",",,7,","19.0",",,7,1800","37",",,7","8",",,7","27",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-08",,,,,,,"0.00",",,7,1800","0.0",",,7,","19.0",",,7,1800","29",",,7","17",",,7","17",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-09",,,,,,,"0.00",",,7,1800","0.0",",,7,","18.0",",,7,1800","31",",,7","14",",,7","20",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-10",,,,,,,"0.00",",,7,1800","0.0",",,7,","19.0",",,7,1800","40",",,7","18",",,7","27",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-11",,,,,,,"0.00",",,7,1800","0.0",",,7,","18.0",",,7,1800","37",",,7","20",",,7","29",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-12",,,,,,,"0.00",",,7,1800","0.0",",,7,","19.0",",,7,1800","37",",,7","17",",,7","23",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-13",,,,,,,"0.26",",,7,1800","3.0",",,7,","22.0",",,7,1800","25",",,7","21",",,7","21",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-14",,,,,,,"0.16",",,7,1800","3.5",",,7,","24.0",",,7,1800","23",",,7","11",",,7","11",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-15",,,,,,,"0.00",",,7,1800","0.0",",,7,","23.0",",,7,1800","31",",,7","9",",,7","17",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-16",,,,,,,"0.00",",,7,1800","0.0",",,7,","21.0",",,7,1800","34",",,7","11",",,7","21",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-17",,,,,,,"0.00",",,7,1800","0.0",",,7,","20.0",",,7,1800","44",",,7","21",",,7","29",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-18",,,,,,,"0.00",",,7,1800","0.0",",,7,","20.0",",,7,1800","46",",,7","26",",,7","30",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-19",,,,,,,"0.00",",,7,1800","0.0",",,7,","20.0",",,7,1800","35",",,7","18",",,7","23",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-20",,,,,,,"0.00",",,7,1800","0.0",",,7,","19.0",",I,7,1800","35",",,7","17",",,7","19",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-21",,,,,,,"0.25",",,7,1800","5.0",",I,7,","27.0",",I,7,1800","26",",,7","9",",,7","9",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-22",,,,,,,"0.00",",,7,1800","0.0",",,7,","26.0",",,7,1800","18",",,7","7",",,7","7",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-23",,,,,,,"0.00",",,7,1800","0.0",",,7,","24.0",",,7,1800","31",",,7","5",",,7","20",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-24",,,,,,,"0.00",",,7,1800","0.0",",,7,","23.0",",,7,1800","43",",,7","15",",,7","27",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-25",,,,,,,"0.00",",,7,1800","0.0",",,7,","22.0",",,7,1800","44",",,7","23",",,7","30",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-26",,,,,,,"0.00",",,7,1800","0.0",",,7,","22.0",",,7,1800","35",",,7","24",",,7","24",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-28",,,,,,,"0.00",",,7,1800","0.0",",,7,","21.0",",,7,1800","37",",,7","18",",,7","37",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-29",,,,,,,"0.36",",,7,1800","2.0",",,7,","24.0",",,7,1800","38",",,7","28",",,7","28",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-30",,,,,,,"0.00",",,7,1800","0.0",",,7,","22.0",",,7,1800","43",",,7","28",",,7","39",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2011-12-31",,,,,,,"0.11",",,7,1800","1.0",",,7,","24.0",",,7,1800","41",",,7","11",",,7","12",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-01",,,,,,,"0.00",",,7,1800","0.0",",,7,","25.0",",,7,1800","42",",,7","11",",,7","29",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-02",,,,,,,"0.00",",,7,1800","0.0",",,7,","22.0",",,7,1800","51",",,7","28",",,7","36",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-03",,,,,,,"0.00",",,7,1800","0.0",",,7,","22.0",",,7,1800","45",",,7","30",",,7","35",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-04",,,,,,,"0.00",",,7,1800","0.0",",,7,","22.0",",,7,1800","46",",,7","25",",,7","34",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-05",,,,,,,"0.00",",,7,1800","0.0",",,7,","21.0",",,7,1800","47",",,7","30",",,7","34",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-06",,,,,,,"0.00",",,7,1800","0.0",",,7,","21.0",",I,7,1800","38",",,7","25",",,7","26",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-07",,,,,,,"0.43",",,7,1800","6.0",",I,7,","29.0",",I,7,1800","28",",,7","13",",,7","13",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-08",,,,,,,"0.00",",,7,1800","0.0",",,7,","25.0",",,7,1800","27",",,7","5",",,7","22",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-09",,,,,,,"0.00",",,7,1800","0.0",",,7,","24.0",",,7,1800","42",",,7","5",",,7","27",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-10",,,,,,,"0.00",",,7,1800","0.0",",,7,","24.0",",,7,1800","38",",,7","22",",,7","29",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-11",,,,,,,,,"1.5",",,7,","25.0",",,7,1800","29",",,7","10",",,7","10",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-12",,,,,,,"0.00",",,7,1800","0.0",",,7,","24.0",",,7,1800","28",",,7","10",",,7","17",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-13",,,,,,,"0.00",",,7,1800","0.0",",,7,","24.0",",,7,1800","32",",,7","13",",,7","22",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-14",,,,,,,"0.00",",,7,1800","0.0",",,7,","23.0",",,7,1800","44",",,7","19",",,7","32",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-15",,,,,,,"0.00",",,7,1800","0.0",",,7,","23.0",",,7,1800","38",",,7","28",",,7","30",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-16",,,,,,,"0.13",",,7,1800","2.0",",,7,","26.0",",,7,1800","31",",,7","3",",,7","3",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-17",,,,,,,"0.00",",,7,1800","0.0",",,7,","24.0",",,7,1800","18",",,7","-6",",,7","15",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-18",,,,,,,"0.37",",,7,1800","3.0",",,7,","27.0",",,7,1800","26",",,7","15",",,7","26",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-19",,,,,,,"2.07",",,7,1800","12.0",",,7,","42.0",",,7,1800","32",",,7","26",",,7","30",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-20",,,,,,,"0.42",",,7,1800","2.0",",,7,","42.0",",,7,1800","30",",,7","25",",,7","27",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-21",,,,,,,"1.43",",,7,1800","14.0",",,7,","58.0",",,7,1800","35",",,7","23",",,7","23",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-22",,,,,,,"1.69",",,7,1800","9.0",",,7,","60.0",",,7,1800","23",",,7","11",",,7","14",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-23",,,,,,,"0.24",",,7,1800","2.0",",,7,","60.0",",,7,1800","25",",,7","13",",,7","23",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-24",,,,,,,"0.23",",,7,1800","3.0",",,7,","60.0",",,7,1800","23",",,7","11",",,7","11",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-25",,,,,,,"0.00",",,7,1800","0.0",",,7,","58.0",",,7,1800","34",",,7","10",",,7","29",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-26",,,,,,,"1.10",",,7,1800","4.0",",,7,","63.0",",,7,1800","32",",,7","22",",,7","26",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-27",,,,,,,"0.33",",,7,1800","1.5",",,7,","66.0",",,7,1800","26",",,7","6",",,7","6",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-28",,,,,,,"0.00",",,7,1800","0.0",",,7,","62.0",",,7,1800","23",",,7","4",",,7","16",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-29",,,,,,,"0.00",",,7,1800","0.0",",,7,","60.0",",,7,1800","34",",,7","4",",,7","28",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-30",,,,,,,"0.00","T,,7,1800","1.0",",,7,","60.0",",,7,1800","32",",,7","20",",,7","22",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-01-31",,,,,,,"0.00",",,7,1800","0.0",",,7,","59.0",",,7,1800","32",",,7","12",",,7","21",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-01",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","59.0",",,7,1800","34",",,7","14",",,7","23",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-02",,,,,,,"0.22",",,7,1800","4.0",",,7,","62.0",",,7,1800","23",",,7","19",",,7","19",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-03",,,,,,,"0.00",",,7,1800","0.0",",,7,","60.0",",,7,1800","30",",,7","10",",,7","18",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-04",,,,,,,"0.00",",,7,1800","0.0",",,7,","58.0",",,7,1800","32",",,7","13",",,7","20",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-05",,,,,,,"0.00",",,7,1800","0.0",",,7,","58.0",",,7,1800","28",",,7","12",",,7","19",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-06",,,,,,,"0.00",",,7,1800","0.0",",,7,","57.0",",,7,1800","27",",,7","8",",,7","17",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-08",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","57.0",",,7,1800","33",",,7","10",",,7","22",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-09",,,,,,,"0.10",",,7,1800","1.0",",,7,","58.0",",,7,1800","25",",,7","18",",,7","24",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-10",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",G,7,1800","36",",,7","22",",,7","29",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-11",,,,,,,"0.00",",,7,1800","0.0",",,7,","56.0",",,7,1800","39",",,7","22",",,7","32",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-12",,,,,,,"0.71",",,7,1800","6.0",",,7,","64.0",",,7,1800","39",",,7","21",",,7","21",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-13",,,,,,,"0.34",",,7,1800","3.5",",,7,","63.0",",,7,1800","28",",,7","19",",,7","22",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-14",,,,,,,"0.05",",,7,1800","1.0",",,7,","60.0",",,7,1800","25",",,7","14",",,7","19",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-15",,,,,,,"0.11",",,7,1800","1.5",",,7,","63.0",",,7,1800","26",",,7","10",",,7","20",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-16",,,,,,,"0.00",",,7,1800","0.0",",,7,","65.0",",,7,1800","25",",,7","8",",,7","16",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-17",,,,,,,"0.00",",,7,1800","0.0",",,7,","61.0",",,7,1800","26",",,7","8",",,7","19",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-18",,,,,,,"0.00",",,7,1800","0.0",",,7,","59.0",",I,7,1800","31",",,7","10",",,7","24",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-19",,,,,,,"0.33",",,7,1800","4.0",",I,7,","66.0",",I,7,1800","24",",,7","10",",,7","10",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-20",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","65.0",",,7,1800","21",",,7","2",",,7","16",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-21",,,,,,,"0.50",",,7,1800","3.0",",,7,","66.0",",,7,1800","26",",,7","14",",,7","25",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-22",,,,,,,"0.64",",,7,1800","3.0",",,7,","68.0",",,7,1800","34",",,7","25",",,7","33",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-23",,,,,,,"1.27",",,7,1800","6.0",",,7,","64.0",",,7,1800","33",",,7","11",",,7","12",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-24",,,,,,,"0.00",",,7,1800","0.0",",,7,","68.0",",,7,1800","30",",,7","7",",,7","23",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-25",,,,,,,"0.11",",,7,1800","1.0",",,7,","72.0",",,7,1800","35",",,7","12",",,7","12",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-26",,,,,,,"0.38",",,7,1800","4.0",",,7,","75.0",",,7,1800","35",",,7","5",",,7","15",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-27",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","73.0",",,7,1800","31",",,7","15",",,7","23",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-28",,,,,,,"0.75",",,7,1800","10.0",",,7,","84.0",",,7,1800","23",",,7","16",",,7","16",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-02-29",,,,,,,"0.00","T,,7,1800","6.0",",,7,","87.0",",,7,1800","24",",,7","9",",,7","19",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-01",,,,,,,"0.88",",,7,1800","8.0",",,7,","90.0",",,7,1800","19",",,7","7",",,7","12",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-02",,,,,,,"1.31",",,7,1800","15.0",",,7,","105.0",",,7,1800","16",",,7","7",",,7","9",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-03",,,,,,,"0.16",",,7,1800","4.0",",,7,","98.0",",,7,1800","23",",,7","9",",,7","22",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-04",,,,,,,"0.00",",,7,1800","0.0",",,7,","86.0",",,7,1800","34",",,7","16",",,7","32",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-05",,,,,,,"0.00",",,7,1800","0.0",",,7,","81.0",",,7,1800","45",",,7","21",",,7","40",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-06",,,,,,,"0.00",",,7,1800","0.0",",,7,","80.0",",,7,1800","41",",,7","19",",,7","20",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-07",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","79.0",",,7,1800","29",",,7","15",",,7","17",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-08",,,,,,,"0.00",",,7,1800","0.0",",,7,","79.0",",,7,1800","31",",,7","15",",,7","24",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-09",,,,,,,"0.00",",,7,1800","0.0",",,7,","74.0",",,7,1800","45",",,7","23",",,7","39",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-10",,,,,,,"0.00",",,7,1800","0.0",",,7,","70.0",",,7,1800","46",",,7","25",",,7","39",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-11",,,,,,,"0.00",",,7,1800","0.0",",,7,","68.0",",,7,1800","43",",,7","25",",,7","38",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-12",,,,,,,"0.00",",,7,1800","0.0",",,7,","66.0",",,7,1800","44",",,7","26",",,7","43",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-13",,,,,,,"0.00",",,7,1800","0.0",",,7,","64.0",",,7,1800","44",",,7","33",",,7","40",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-14",,,,,,,"0.00",",,7,1800","0.0",",,7,","61.0",",,7,1800","43",",,7","33",",,7","37",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-16",,,,,,,"0.00",",,7,1800","0.0",",,7,","56.0",",,7,1800","46",",,7","35",",,7","40",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-17",,,,,,,"0.41",",,7,1800","3.0",",,7,","62.0",",,7,1800","42",",,7","31",",,7","32",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-18",,,,,,,"1.60",",,7,1800","18.0",",,7,","79.0",",,7,1800","32",",,7","16",",,7","16",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-20",,,,,,,"0.24",",,7,1800","3.5",",,7,","84.0",",,7,1800","28",",,7","6",",,7","26",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-21",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","73.0",",,7,1800","41",",,7","22",",,7","40",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-22",,,,,,,"0.00",",,7,1800","0.0",",,7,","68.0",",,7,1800","55",",,7","27",",,7","49",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-23",,,,,,,"0.00",",,7,1800","0.0",",,7,","65.0",",,7,1800","50",",,7","27",",,7","46",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-24",,,,,,,"0.00",",,7,1800","0.0",",,7,","60.0",",,7,1800","55",",,7","33",",,7","50",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-25",,,,,,,"0.00",",,7,1800","0.0",",,7,","58.0",",I,7,1800","55",",,7","33",",,7","48",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-26",,,,,,,"0.53",",,7,1800","4.5",",I,7,","65.0",",I,7,1800","48",",,7","19",",,7","27",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-27",,,,,,,"0.00",",,7,1800","0.0",",,7,","62.0",",,7,1800","40",",,7","20",",,7","39",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-28",,,,,,,"0.00","T,,7,1800","0.0","T,,7,","60.0",",,7,1800","50",",,7","29",",,7","33",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-29",,,,,,,"0.01",",,7,1800","3.0",",,7,","59.0",",,7,1800","42",",,7","23",",,7","38",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-30",,,,,,,"0.00",",,7,1800","0.0",",,7,","56.0",",,7,1800","50",",,7","33",",,7","49",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-03-31",,,,,,,"0.00",",,7,1800","0.0",",,7,","54.0",",,7,1800","56",",,7","38",",,7","54",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-04-01",,,,,,,"0.49",",,7,1800","3.0",",,7,","59.0",",,7,1800","54",",,7","21",",,7","22",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2012-04-02",,,,,,,,,,,"57.0",",,7,1800","30",",,7","9",",,7","29",",,7,1800",,,,,,,,,,,,
